chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	FBXL7	chr5:15906651-15911097	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	WDR70	chr5:37457710-37459103	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	HCN1	chr5:45661495-45662971	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	ANKDD1B	chr5:75644047-75647221	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	AC114316.2	chr5:92274728-92275235	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	AC116366.3	chr5:132517451-132518820	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	SIL1	chr5:139007387-139007924	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=antisense	AC008728.1	chr5:146609989-146613579	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	LINC01933	chr5:152210762-152211263	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	LINC01470	chr5:152888129-152888849	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	GABRG2	chr5:162032843-162033593	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	FAM153A	chr5:177773966-177777992	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=antisense	AL022068.1	chr6:19765874-19769903	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	AL357507.1	chr6:74246605-74247285	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	FRK	chr6:115963453-115965012	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	LAMA2	chr6:129000298-129002540	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=antisense	TARID	chr6:133650624-133651356	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	MYCT1	chr6:152710553-152712399	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	NOD1	chr7:30439974-30444818	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=unprocessed_pseudogene	SEPT14P1	chr7:63150443-63151503	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	IMMP2L	chr7:110707277-110711932	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	MGAM	chr7:141922586-141926194	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	TNKS	chr8:9736353-9738488	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	HNF4G	chr8:75445820-75446531	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	AL353811.1	chr9:24576439-24577004	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	AL354861.2	chr9:95698671-95703328	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	SVEP1	chr9:110417226-110422117	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	MUSK	chr9:110791408-110795968	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	SNX30	chr9:112799850-112801433	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	CFAP77	chr9:132526564-132528043	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	PTCHD1-AS	chrX:23241773-23243397	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	DMD	chrX:31532095-31535513	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	AL592043.1	chrX:34249726-34250536	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=lincRNA	AL023574.1	chrX:43307204-43309293	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	FAM120C	chrX:54120433-54122766	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	ZDHHC15	chrX:75511556-75512854	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	DACH2	chrX:86351054-86351737	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=protein_coding	DACH2	chrX:86447911-86449248	73.12
chr1	89748994	89749358	LRRC8C	Intronic	gene_type=antisense	LINC01201	chrX:131003018-131005182	73.12
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	AC119674.1	chr1:56365586-56367754	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71890130-71893185	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=processed_transcript	MGC27382	chr1:78244682-78245742	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85930816-85931540	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=antisense	AL356270.1	chr1:86680256-86683247	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	DENND1B	chr1:197532410-197533869	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=antisense	AL390860.1	chr1:247688146-247691650	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	AC027779.1	chr11:13866757-13867608	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	PRMT8	chr12:3499718-3504156	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	RB1	chr13:48468960-48470561	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	LINC00381	chr13:74430088-74431823	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	SCFD1	chr14:30686196-30690565	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	OTX2-AS1	chr14:57116363-57116876	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=antisense	AC066613.2	chr15:51418245-51422012	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	DMXL2	chr15:51584092-51585402	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	SMG1	chr16:18822638-18826983	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	RNF103-CHMP3	chr2:86656142-86659642	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	RPIA	chr2:88729578-88732396	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	TTL	chr2:112504036-112506739	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	AC016766.1	chr2:164120802-164122487	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	PDE11A	chr2:177973066-177977535	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	PGAP1	chr2:196906843-196911347	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	TTC28	chr22:28666876-28669050	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	ZNF385D	chr3:22053072-22054788	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	ZCWPW2	chr3:28494393-28494965	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=antisense	NPHP3-AS1	chr3:132808459-132809879	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	MCF2L2	chr3:183235101-183238108	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	LINC00504	chr4:14757806-14759620	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	GABRG1	chr4:46053862-46054992	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	SLAIN2	chr4:48415926-48417119	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	ADGRL3	chr4:61941294-61944854	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	FBXL7	chr5:15906651-15911097	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=antisense	AL022068.1	chr6:19765874-19769903	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	TBC1D32	chr6:121164447-121167710	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	NOD1	chr7:30439974-30444818	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	TPST1	chr7:66287027-66288837	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	AUTS2	chr7:70198527-70201843	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	IMMP2L	chr7:111244563-111245985	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	DOCK4	chr7:111964531-111968196	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	DNAJC5B	chr8:66024944-66026142	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	KCNB2	chr8:72875708-72881083	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	AC103409.1	chr8:91562503-91563211	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	LINGO2	chr9:28113126-28113627	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=lincRNA	AL354861.2	chr9:95698671-95703328	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	SVEP1	chr9:110417226-110422117	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=protein_coding	HEPH	chrX:66181868-66183047	60.88
chr11	36553160	36553298	RAG1	Intronic	gene_type=antisense	TMLHE-AS1	chrX:155517182-155518325	60.88
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AC119674.1	chr1:56365586-56367754	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	NEGR1	chr1:71514513-71518549	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	NEGR1	chr1:71890130-71893185	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AC104454.2	chr1:84052691-84057295	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	COL24A1	chr1:85749907-85751714	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=antisense	AL356270.1	chr1:86680256-86683247	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	MAGI3	chr1:113498963-113501489	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	EMBP1	chr1:121535115-121537059	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146718575-146723080	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PYHIN1	chr1:158955488-158955997	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174380590-174381094	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174591595-174595504	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	XPR1	chr1:180701753-180702458	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	XPR1	chr1:180867781-180872279	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC01633	chr1:185004297-185004794	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187345696-187348481	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187599610-187602682	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AL357793.1	chr1:193719173-193720922	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	DENND1B	chr1:197710445-197713126	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SPATA17	chr1:217693485-217693964	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RYR2	chr1:237077739-237079497	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CHRM3	chr1:239623947-239628306	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=antisense	AL390860.1	chr1:247688146-247691650	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SLC39A12	chr10:18033807-18034337	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	GPR158	chr10:25518538-25519094	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PCDH15	chr10:55604071-55604587	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	HPSE2	chr10:98785680-98788259	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RAG1	chr11:36553296-36555912	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49795751-49796364	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	MS4A13	chr11:60533255-60536211	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	MIR4300HG	chr11:82157041-82158904	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	DLG2	chr11:85326785-85328900	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	TMEM135	chr11:87049821-87051005	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90402528-90403956	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	DEUP1	chr11:93423664-93424825	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CNTN5	chr11:99603194-99606228	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	FEZ1	chr11:125537241-125540452	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PRMT8	chr12:3499718-3504156	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	TMEM117	chr12:44110131-44113944	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	FAM19A2	chr12:61943618-61944716	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC02391	chr12:92316626-92318431	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	B3GLCT	chr13:31303244-31306464	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RB1	chr13:48466699-48468791	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=processed_transcript	AL158066.1	chr13:52271382-52273361	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC00381	chr13:74427846-74429321	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AL136441.1	chr13:76613800-76616085	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AL354896.1	chr13:88199190-88200221	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	GPC5	chr13:92686550-92690305	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SCFD1	chr14:30686196-30690565	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	NUBPL	chr14:31795507-31798112	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=sense_overlapping	AL079307.1	chr14:51795473-51797998	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SLC38A6	chr14:61057907-61059909	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	NRXN3	chr14:79310844-79313483	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CATSPERB	chr14:91642811-91643339	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	UACA	chr15:70730920-70733430	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	THSD4	chr15:71175861-71177845	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	HOMER2	chr15:82884571-82888007	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SH3GL3	chr15:83451771-83455931	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AC007221.2	chr16:9586655-9589615	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SMG1	chr16:18822638-18826983	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	FTO	chr16:54044961-54046977	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=antisense	AC126773.1	chr16:68584931-68589004	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	ZFHX3	chr16:73826189-73827690	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CDH13	chr16:83637618-83641569	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CFAP52	chr17:9618856-9619347	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PRKCA	chr17:66598146-66599746	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PTPRM	chr18:7969496-7970545	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=transcribed_processed_pseudogene	AP005264.5	chr18:12204978-12205544	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PHLPP1	chr18:62906428-62909993	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AC021506.1	chr18:75847096-75851698	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=processed_transcript	AC011474.1	chr19:29461869-29462531	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC01320	chr2:34573606-34576220	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RNF103-CHMP3	chr2:86656142-86659642	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	UXS1	chr2:106132821-106133911	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	MGAT5	chr2:134210483-134212543	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	KYNU	chr2:143008230-143008750	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	MBD5	chr2:148190397-148193037	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	ACVR1C	chr2:157566738-157571727	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	XIRP2	chr2:166989189-166993028	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	LRP2	chr2:169248989-169252749	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AC104088.1	chr2:172317332-172319384	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PDE11A	chr2:177973066-177977535	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	SCHLAP1	chr2:180835051-180838379	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PGAP1	chr2:196906843-196911347	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	DIS3L2	chr2:232151216-232153745	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AL096799.1	chr20:7118280-7119566	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	TTC28	chr22:28664019-28666652	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SUMF1	chr3:3963968-3966455	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=antisense	BHLHE40-AS1	chr3:4918837-4919841	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	SYN2	chr3:12031033-12031787	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	ULK4	chr3:41776533-41777733	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CACNA2D3	chr3:54395964-54399095	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	ROBO1	chr3:79129644-79131955	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC02027	chr3:81052032-81056316	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC02008	chr3:82152848-82154036	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	EPHA3	chr3:89462415-89466700	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	RETNLB	chr3:108750945-108753878	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=processed_transcript	LINC00488	chr3:109200229-109204276	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	LSAMP	chr3:116360359-116363931	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	COL6A6	chr3:130628982-130632405	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	STAG1	chr3:136480863-136483134	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	IL20RB	chr3:136966481-136968456	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PLCH1	chr3:155471253-155471766	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	PLCH1	chr3:155509173-155510071	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	AC079943.2	chr3:158020875-158022751	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	IQCJ-SCHIP1	chr3:159097403-159098750	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC01192	chr3:163239526-163241242	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	NLGN1	chr3:174262051-174262814	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	NAALADL2	chr3:175784309-175784821	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	MCF2L2	chr3:183235101-183238108	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	FGF12	chr3:192741769-192742264	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=lincRNA	LINC00504	chr4:14757806-14759620	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	CD38	chr4:15842612-15846087	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=protein_coding	KCNIP4	chr4:21160501-21163548	84.97
chrX	31533170	31533960	DMD	Intronic	gene_type=antisense	AC093607.1	chr4:23614949-23618538	84.97
